name,age,Contract valid until,Overall rating,Potential,Value,Wage,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
C. Brunner,28,2024,74,74,3800000.0,21000.0,68,54,62,72,32,65,59,38,61,70,68,71,68,74,72,64,77,79,67,63,68,74,63,63,39,65,76,75,72,8,7,10,10,15
S. van den Berg,20,"Jun 30, 2023",71,81,3800000.0,34000.0,61,29,70,69,31,63,38,26,64,68,52,66,58,69,52,45,66,69,75,31,70,71,52,62,40,64,73,73,70,,,,,
J. Vagnoman,21,2026,72,78,3800000.0,13000.0,69,47,68,73,33,73,56,30,62,71,83,77,67,70,68,55,56,79,85,47,70,67,69,67,36,64,66,69,64,12,13,14,10,8
M. Dárdai,20,2025,71,82,3800000.0,12000.0,60,25,69,68,35,60,44,31,76,64,66,65,64,67,65,55,72,68,74,30,60,75,31,68,36,68,70,74,72,15,11,11,8,14
D. da Costa,28,2025,74,74,3800000.0,23000.0,71,51,71,65,54,72,66,49,64,68,76,77,65,70,66,68,81,84,80,55,79,71,70,68,40,65,68,75,74,15,15,12,6,6
Rogério,24,2024,73,76,3800000.0,20000.0,73,45,60,71,53,77,56,60,62,78,78,72,70,72,64,59,66,59,54,59,66,75,71,67,55,68,69,70,71,,,,,
F. Angileri,28,2026,74,74,3800000.0,22000.0,78,64,67,70,73,72,79,71,70,72,77,78,75,72,69,86,64,79,84,71,73,67,73,74,67,73,69,72,71,8,8,11,9,8
L. Kurzawa,29,"Jun 30, 2023",74,74,3700000.0,52000.0,74,66,69,75,61,76,69,53,67,80,69,67,70,70,69,69,83,64,66,62,73,73,74,75,54,74,70,73,72,14,10,7,9,15
R. Fredericks,29,2024,74,74,3700000.0,37000.0,73,47,56,70,51,72,64,42,60,70,88,92,70,71,76,58,62,68,65,46,73,69,65,60,61,63,70,69,72,16,7,8,15,9
H. Wolf,23,2024,72,78,3700000.0,17000.0,63,68,57,69,63,77,73,63,64,76,78,71,77,68,74,69,73,70,67,68,70,38,70,70,65,70,25,39,38,13,10,13,6,8
T. Ouwejan,25,2024,73,76,3700000.0,17000.0,83,51,61,73,48,72,82,74,74,73,73,70,70,70,73,76,64,85,74,73,69,71,68,74,39,72,69,68,63,7,12,13,7,12
M. Mittelstädt,25,2027,73,76,3700000.0,21000.0,74,56,66,70,43,73,73,44,67,73,79,70,77,69,78,73,81,74,63,68,64,74,64,60,42,65,65,73,67,13,10,7,13,13
F. Depaoli,25,"Jun 30, 2023",73,76,3700000.0,14000.0,72,51,65,70,48,73,73,44,68,72,76,73,69,73,72,59,55,69,52,51,64,67,67,64,65,65,66,72,71,,,,,
D. Coppola,18,2027,71,80,3700000.0,5000.0,40,36,69,66,29,50,47,36,62,54,61,61,40,69,43,59,74,55,74,31,71,70,35,52,44,58,75,73,69,,,,,
D. Foulquier,29,2025,74,74,3700000.0,27000.0,71,59,69,69,49,69,60,40,66,69,75,75,68,74,60,74,74,77,77,56,71,72,72,61,49,65,70,74,73,11,7,6,10,14
L. Ayling,30,2023,74,74,3600000.0,30000.0,68,54,66,72,49,74,45,43,63,72,62,63,64,74,61,67,76,79,74,62,67,74,67,59,38,74,75,77,75,9,11,11,9,8
N. Phillips,25,2025,73,76,3600000.0,57000.0,30,23,78,66,30,48,29,35,58,51,50,53,44,69,53,49,78,53,79,21,80,70,28,39,45,63,75,75,70,,,,,
A. Maitland-Niles,24,"Jun 30, 2023",73,75,3600000.0,42000.0,67,58,54,74,44,71,64,50,66,73,79,77,79,70,69,67,66,69,67,62,65,70,69,67,69,70,66,74,72,15,9,7,10,13
Hugo Bueno,19,2026,70,82,3600000.0,18000.0,76,51,47,67,47,76,73,66,64,77,77,78,75,68,71,55,63,70,63,48,60,66,63,69,49,71,64,66,64,,,,,
Cédric,30,"Jun 30, 2023",74,74,3600000.0,53000.0,72,54,65,76,50,75,66,64,69,76,76,63,73,73,76,76,72,66,57,65,75,74,69,62,60,69,70,77,74,11,14,12,12,11
J. Stephens,28,"Jun 30, 2023",74,74,3600000.0,41000.0,47,36,75,70,34,67,55,58,67,70,34,52,63,71,55,55,67,64,78,42,72,74,47,56,42,62,75,78,72,13,10,11,13,10
M. Plattenhardt,30,2023,74,74,3600000.0,24000.0,85,43,58,72,55,69,86,84,69,74,66,66,67,71,73,79,71,70,73,59,66,68,63,63,59,68,72,74,73,15,6,15,13,16
A. Hanche-Olsen,25,2026,73,76,3600000.0,19000.0,55,35,68,67,31,54,42,29,57,60,68,72,67,70,71,45,85,74,81,32,82,72,48,45,38,72,73,76,71,,,,,
Eduardo Quaresma,20,"Jun 30, 2023",70,82,3600000.0,5000.0,32,28,66,66,30,51,30,35,50,65,49,65,40,68,56,44,80,55,75,23,75,71,28,35,43,71,68,72,70,,,,,
G. Pezzella,24,"Jun 30, 2023",73,75,3600000.0,4000.0,75,49,68,73,39,73,70,44,66,69,77,76,66,73,62,75,57,76,75,63,74,66,69,56,45,60,66,72,69,11,14,6,7,13
B. Amione,20,"Jun 30, 2023",70,83,3600000.0,10000.0,53,31,73,60,25,44,61,36,55,59,61,66,34,63,46,56,77,67,90,27,76,62,33,35,42,57,66,72,71,10,5,11,12,7
Rubén Sánchez,21,2025,70,78,3600000.0,8000.0,68,64,61,69,48,67,57,43,66,68,84,81,80,69,65,65,65,81,65,58,62,66,63,63,45,65,62,63,61,14,13,15,8,13
L. Blanco,23,2027,71,78,3600000.0,10000.0,75,35,49,65,34,70,66,37,65,69,77,79,74,68,73,55,61,77,66,49,64,57,53,48,43,55,65,66,66,8,6,8,7,8
Aridane,33,2023,76,76,3600000.0,24000.0,45,26,78,65,40,40,47,46,53,67,43,55,66,72,47,66,88,77,91,31,78,77,35,47,31,66,75,75,75,15,12,9,11,8
L. Cooper,30,2024,74,74,3500000.0,30000.0,45,26,73,71,33,53,31,26,65,59,47,50,54,73,61,52,80,61,76,38,78,75,37,46,34,68,74,77,76,10,12,10,9,15
S. Dallas,31,2024,74,74,3500000.0,33000.0,66,71,63,76,59,74,57,50,71,75,64,66,72,73,69,70,57,78,73,72,68,72,70,74,57,75,72,74,73,13,7,11,13,7
J. Vestergaard,29,2024,74,74,3500000.0,56000.0,46,34,81,69,28,44,41,52,74,55,30,34,29,70,28,83,66,54,87,47,84,73,40,58,59,70,74,74,72,16,11,11,15,10
J. van Hecke,22,2023,71,78,3500000.0,28000.0,32,33,70,69,28,60,54,64,67,65,60,60,54,65,53,72,76,60,76,50,74,72,34,45,56,63,73,72,71,11,9,8,7,5
S. Kumbedi,17,2027,70,83,3500000.0,1000.0,60,39,46,64,37,69,58,34,57,70,82,84,80,68,84,50,56,67,56,41,71,66,59,57,37,65,64,66,70,,,,,
C. Jullien,29,2025,74,74,3500000.0,20000.0,51,54,82,72,28,54,38,36,71,67,62,65,38,64,33,64,82,60,82,32,81,70,52,63,55,67,72,76,70,8,14,12,11,8
I. Ordets,29,2027,74,74,3500000.0,21000.0,41,46,74,66,59,38,39,46,61,61,54,67,48,71,38,73,59,74,90,57,74,77,38,34,34,72,76,75,71,,,,,
O. Aina,25,2023,73,75,3500000.0,28000.0,71,54,65,70,52,75,60,42,67,72,86,79,73,65,77,73,70,77,75,65,68,70,62,63,49,66,62,71,68,7,14,10,10,9
F. Ceccherini,30,2024,74,74,3500000.0,21000.0,55,41,69,69,36,62,42,31,58,63,63,65,64,74,62,70,80,61,76,49,84,76,41,51,32,67,75,75,76,8,13,11,10,9
G. Magnani,26,2025,73,76,3500000.0,20000.0,40,33,70,54,35,40,30,30,52,58,65,74,54,75,51,62,75,53,83,25,73,73,21,34,38,60,77,74,71,13,10,10,5,7
D. Bradarić,22,2026,72,78,3500000.0,15000.0,67,53,62,69,47,69,63,38,64,68,78,78,74,69,73,59,59,71,62,55,68,69,67,65,43,67,68,69,68,,,,,
L. Ranieri,23,2024,72,78,3500000.0,26000.0,62,37,68,68,36,66,61,41,61,68,68,79,62,70,73,54,60,60,63,34,75,70,57,42,48,58,70,73,74,,,,,
A. Izzo,30,"Jun 30, 2023",74,74,3500000.0,32000.0,35,19,73,62,32,63,26,26,60,66,55,61,61,72,66,56,76,68,76,44,84,75,16,33,34,68,75,76,76,12,6,10,11,12
Sergi Gómez,30,2024,74,74,3500000.0,15000.0,45,42,74,69,39,55,50,42,68,69,59,63,55,74,44,58,78,63,76,46,71,75,52,63,40,68,75,75,74,15,16,11,11,7
M. Nastasić,29,2023,74,74,3500000.0,21000.0,50,30,70,68,32,43,72,65,68,63,59,65,64,76,60,44,81,61,79,41,76,74,30,55,52,79,74,73,75,11,16,11,15,13
Raíllo,30,2024,74,74,3500000.0,20000.0,29,25,78,73,37,52,42,36,60,63,47,50,32,65,49,54,81,89,69,39,85,73,51,46,43,66,75,76,72,10,15,15,15,14
H. Palacios,29,2023,74,74,3500000.0,17000.0,62,27,72,71,59,58,38,34,60,60,77,77,72,72,66,52,70,90,77,25,77,75,54,58,44,55,74,76,74,,,,,
A. Callens,30,2025,74,74,3500000.0,20000.0,23,48,71,71,43,49,28,26,68,60,69,70,71,70,53,79,76,78,82,23,77,71,25,35,73,70,70,79,76,13,9,9,10,15
B. Williams,21,2024,72,77,3400000.0,41000.0,68,54,59,70,62,73,61,30,65,72,76,78,75,67,68,69,74,65,59,50,85,74,66,64,35,72,65,71,73,10,13,11,7,7
J. Evans,34,2023,77,77,3400000.0,65000.0,52,28,79,73,46,51,34,37,66,69,46,43,34,79,57,42,73,60,78,24,80,80,31,57,44,81,84,77,75,12,16,16,15,8
M. Diarra,21,2023,70,81,3400000.0,7000.0,58,30,64,69,28,59,43,34,50,60,69,69,61,69,63,26,68,75,72,33,71,70,52,47,43,55,68,71,69,,,,,
F. Agu,22,2025,70,78,3400000.0,11000.0,63,46,67,68,52,74,61,31,44,71,87,79,89,70,85,41,81,76,45,51,65,64,64,65,40,62,62,58,62,11,15,10,12,10
A. Rogel,24,2026,72,78,3400000.0,16000.0,30,29,73,67,40,54,31,30,50,62,43,68,36,64,42,47,80,69,82,28,76,73,31,42,37,62,71,74,68,12,6,13,8,5
D. Nikolaou,23,2026,72,78,3400000.0,10000.0,40,25,71,58,25,30,24,29,60,55,49,51,42,69,47,67,77,64,87,50,75,70,29,26,49,59,73,73,71,,,,,
O. Richards,24,2026,72,77,3300000.0,30000.0,64,56,53,68,34,71,55,34,53,74,82,67,76,68,80,43,71,67,48,31,77,69,56,54,36,62,68,74,75,11,9,13,10,11
G. Biancone,22,2025,70,78,3300000.0,23000.0,70,29,68,67,35,66,66,44,58,70,64,72,54,66,56,62,67,66,78,59,70,65,62,51,48,66,68,72,71,8,14,11,8,9
J. Stacey,26,2023,73,74,3300000.0,33000.0,72,51,64,69,45,71,62,40,61,70,74,73,73,68,70,62,69,78,70,56,65,69,67,65,47,65,67,71,70,6,11,11,13,13
F. Centonze,26,2027,73,74,3300000.0,19000.0,69,42,61,69,49,67,65,47,66,69,77,79,72,70,75,64,79,82,76,54,71,69,66,66,50,69,69,71,69,14,12,9,12,13
T. Pembélé,19,2024,70,81,3300000.0,16000.0,66,48,60,67,31,69,53,41,59,73,86,88,78,66,66,58,66,67,64,43,59,62,65,63,45,68,63,67,65,,,,,
C. Wooh,20,2026,70,79,3300000.0,15000.0,53,42,72,63,31,60,54,29,55,63,61,78,54,63,42,60,73,66,80,39,70,69,52,52,42,66,68,71,71,,,,,
G. Kalulu,24,2026,72,77,3300000.0,11000.0,58,35,71,66,27,68,46,38,55,67,80,83,79,65,74,50,89,72,79,42,71,68,43,51,41,68,71,74,72,10,15,7,14,8
Neto Borges,25,2024,73,74,3300000.0,14000.0,66,48,61,69,40,70,49,37,63,73,72,73,70,74,59,55,67,80,84,50,67,69,68,66,34,73,68,69,68,10,7,14,6,10
D. Sinkgraven,26,2023,73,74,3300000.0,32000.0,72,58,67,72,65,74,74,65,74,76,79,70,81,69,78,63,68,73,54,59,73,71,70,72,56,68,69,70,68,10,13,11,14,15
E. Fernandes,26,2026,73,75,3300000.0,20000.0,62,60,62,76,56,73,57,51,78,76,68,72,67,76,62,78,55,74,74,72,51,80,56,62,55,71,78,76,74,12,7,13,15,13
A. Touré,26,2023,73,75,3300000.0,20000.0,72,62,72,68,30,71,70,35,65,72,69,87,65,69,66,70,77,69,77,48,67,74,67,65,40,68,73,75,72,11,15,7,7,12
G. Kyriakopoulos,26,"Jun 30, 2023",73,74,3300000.0,23000.0,71,40,53,73,40,73,56,68,63,73,69,69,66,70,56,68,71,68,68,57,71,72,50,45,35,64,73,72,73,,,,,
S. Walukiewicz,22,"Jun 30, 2023",70,78,3300000.0,2000.0,23,36,71,70,28,56,37,22,58,65,64,55,51,62,51,42,76,68,81,42,63,70,41,40,38,69,70,72,71,10,14,6,15,6
P. Mazzocchi,26,2026,73,74,3300000.0,20000.0,70,58,64,70,50,72,62,60,71,71,78,79,69,64,67,66,74,74,71,51,70,68,65,61,55,62,71,70,70,12,14,13,8,11
J. Araujo,20,2026,70,80,3300000.0,37000.0,65,25,56,67,22,67,55,25,62,66,79,80,79,62,71,50,69,81,60,28,80,62,65,57,36,62,63,72,67,14,8,7,14,13
Carlos Domínguez,21,2026,70,78,3300000.0,8000.0,50,29,74,72,18,38,26,32,53,64,64,69,46,68,56,36,74,55,63,15,70,71,40,33,38,54,69,73,72,,,,,
Aleix Vidal,32,2023,74,74,3300000.0,17000.0,73,66,63,74,48,73,74,52,67,73,79,78,75,74,75,76,76,76,65,57,80,66,74,73,50,73,65,66,64,8,7,8,12,12
Fresneda,17,2025,69,85,3300000.0,500,63,43,55,67,35,75,50,30,53,73,78,76,72,65,74,43,57,76,68,34,59,63,57,53,41,60,65,68,64,14,5,12,6,11
A. Mumin,24,2026,70,78,3300000.0,9000.0,47,32,69,69,28,58,57,26,68,63,77,79,63,65,66,52,78,72,76,28,73,67,43,48,35,62,70,69,66,13,6,10,9,11
N. Patterson,20,2027,69,82,3200000.0,12000.0,63,41,62,65,41,70,56,31,58,69,75,79,72,53,74,62,73,75,68,41,66,65,55,54,35,58,65,69,69,7,13,9,7,8
M. Talbi,24,2025,72,77,3200000.0,11000.0,27,23,68,61,34,48,26,35,40,65,59,67,60,64,68,46,75,64,82,25,74,66,25,30,41,59,74,79,75,9,8,12,10,14
A. Karazor,25,2026,73,74,3200000.0,17000.0,39,35,78,75,27,59,42,31,67,69,47,55,65,65,43,47,65,73,69,29,76,75,34,64,38,69,78,76,72,12,10,6,11,5
E. Mašović,23,2025,72,77,3200000.0,14000.0,22,35,71,67,28,49,27,24,60,59,64,66,58,67,55,42,54,60,72,26,70,73,23,48,31,67,76,77,75,,,,,
C. Trimmel,35,2025,77,77,3200000.0,21000.0,86,61,72,72,57,69,73,63,72,71,64,73,61,73,53,75,59,80,82,65,79,78,66,67,60,70,76,76,69,16,8,6,8,15
P. Dawidowicz,27,2025,73,75,3200000.0,20000.0,44,38,69,67,38,61,53,52,70,66,51,67,63,73,51,77,64,68,82,45,77,74,46,68,44,68,73,76,72,7,11,8,11,13
Carmona,20,"Jun 30, 2023",69,81,3200000.0,8000.0,65,65,62,66,58,65,57,35,59,68,75,74,70,68,65,63,66,75,65,59,59,64,57,58,45,56,63,67,65,,,,,
N. Clyne,31,2023,74,74,3100000.0,39000.0,76,54,67,73,45,71,64,49,66,73,71,60,70,72,68,73,69,62,60,67,76,74,66,66,46,73,74,74,74,,,,,
A. Smith,31,2024,74,74,3100000.0,36000.0,69,52,66,73,43,68,67,66,64,74,67,66,66,73,69,72,62,75,69,68,73,69,65,68,55,71,74,74,73,8,9,15,9,6
J. Zemura,22,2023,70,77,3100000.0,19000.0,64,41,44,67,26,66,56,29,52,67,81,79,70,68,72,42,64,76,55,31,58,66,55,55,42,60,65,67,65,11,10,13,8,8
E. Palmer-Brown,25,2024,72,77,3100000.0,12000.0,47,21,68,64,40,47,43,36,54,58,59,69,61,69,47,48,80,58,88,25,72,70,38,39,39,54,71,72,69,,,,,
L. Kilian,22,2025,72,76,3100000.0,15000.0,48,36,74,67,29,48,31,35,61,59,68,68,50,71,47,45,65,63,84,33,72,72,33,52,36,69,70,72,71,,,,,
T. Fosu-Mensah,24,2024,72,76,3100000.0,25000.0,63,57,72,72,55,63,60,35,63,67,68,67,70,71,62,69,74,68,78,60,78,73,59,61,48,67,73,74,73,11,8,8,7,11
M. Veljković,26,2025,73,74,3100000.0,18000.0,43,27,76,67,30,50,31,24,62,66,39,34,58,74,64,45,84,68,78,31,69,72,37,44,37,74,74,75,73,15,7,15,11,11
R. Gumny,24,2025,72,76,3100000.0,15000.0,65,35,53,68,46,66,54,31,52,70,77,72,77,68,74,47,66,79,70,45,53,70,63,57,38,64,69,72,68,11,6,13,12,6
S. Bastoni,25,2025,72,75,3100000.0,13000.0,71,52,64,74,45,72,73,61,71,73,67,68,68,73,67,65,59,77,68,65,61,69,72,70,52,71,65,73,72,13,12,13,8,11
N. Fernández,22,2027,70,77,3100000.0,9000.0,65,60,52,67,64,77,68,62,64,72,84,82,83,63,69,67,59,72,58,68,66,60,64,62,55,67,60,64,65,15,10,14,7,12
Kiko Femenía,31,2025,74,74,3100000.0,24000.0,75,53,59,74,54,69,65,55,63,74,76,72,76,69,80,56,69,76,62,61,70,70,64,67,60,66,73,72,71,16,15,7,15,11
Kaiky,18,2028,70,80,3100000.0,4000.0,31,23,76,74,26,65,26,28,62,73,69,74,69,58,55,50,65,68,58,25,73,68,41,28,44,67,70,75,73,,,,,
Jorge Meré,25,2026,72,77,3100000.0,18000.0,30,40,71,70,33,59,34,33,65,68,62,76,66,68,72,48,81,68,74,27,73,74,25,45,51,63,72,73,71,,,,,
L. Yoro,16,2025,69,83,3000000.0,600,47,38,71,68,35,53,37,32,54,65,55,66,49,69,60,51,67,59,70,37,64,67,38,51,40,56,68,74,73,,,,,
L. Assignon,22,2025,69,79,3000000.0,15000.0,66,33,58,68,31,71,58,41,51,69,75,77,71,63,74,58,62,66,59,47,57,64,52,53,48,61,63,69,68,,,,,
Y. Larouci,21,2026,69,77,3000000.0,6000.0,66,45,57,65,42,69,50,38,52,68,76,74,64,63,68,52,72,70,62,48,60,63,55,54,44,59,64,65,65,11,10,8,6,7
J. Porozo,21,2027,70,77,3000000.0,7000.0,31,29,71,56,26,37,35,35,37,54,62,86,39,65,42,40,72,64,83,26,69,72,31,28,42,62,68,71,68,,,,,
N. Fadiga,22,2026,69,78,3000000.0,9000.0,65,50,53,66,40,66,44,43,56,64,87,88,74,59,67,55,58,73,68,40,66,59,64,56,52,61,62,67,66,,,,,
T. De Smet,24,2024,72,75,3000000.0,13000.0,70,46,68,71,26,63,59,33,62,72,67,72,61,70,69,68,69,80,69,58,73,66,55,53,37,65,66,70,67,,,,,
Y. Valery,23,2026,70,77,3000000.0,10000.0,68,42,65,66,34,70,55,41,62,66,71,67,66,70,67,69,69,71,72,64,74,70,59,59,41,70,68,73,68,,,,,
G. Suazo,24,2026,72,75,3000000.0,11000.0,68,60,53,71,38,70,43,55,66,73,72,75,74,68,64,67,62,81,73,50,77,67,61,63,59,70,65,67,71,14,7,11,12,9
J. Guilavogui,31,2023,74,74,3000000.0,32000.0,52,49,78,73,49,63,42,53,70,69,61,66,55,70,52,77,79,76,80,66,78,78,61,65,50,73,76,73,71,,,,,
E. Valeri,23,2023,71,77,3000000.0,8000.0,71,60,52,70,56,69,64,74,65,73,75,71,68,74,68,68,40,74,48,67,65,68,69,60,56,60,70,64,64,8,10,13,12,12
José Gragera,22,2028,69,80,3000000.0,7000.0,61,45,71,66,37,65,63,58,60,66,63,55,67,67,46,58,79,73,79,53,64,72,47,69,57,69,69,69,63,10,11,10,8,6
Mario Hernández,23,2023,70,77,3000000.0,9000.0,67,31,69,66,21,36,44,41,42,66,68,66,66,67,60,35,71,55,70,28,60,68,23,29,48,59,70,73,71,,,,,
S. Coleman,33,2023,75,75,2900000.0,33000.0,73,61,65,77,64,75,65,53,69,73,62,64,65,74,74,74,71,65,68,66,80,76,70,70,55,82,76,80,79,5,15,10,13,7
E. Krafth,27,2024,73,73,2900000.0,52000.0,69,56,67,71,46,69,72,54,73,73,63,63,62,74,66,70,74,66,73,58,69,73,53,60,54,72,77,76,73,8,13,15,14,7
Luizão,20,2026,69,80,2900000.0,18000.0,45,30,65,54,31,46,44,32,49,54,64,60,67,65,54,55,70,55,80,39,78,72,43,50,40,59,68,69,72,9,12,9,12,9
J. Ward,32,2023,74,74,2900000.0,39000.0,73,46,74,72,33,64,50,34,69,69,52,55,61,75,53,64,67,64,71,59,74,77,64,66,40,72,77,76,77,,,,,
P. Jansson,31,2023,74,74,2900000.0,36000.0,29,29,71,69,41,58,49,40,62,66,48,52,53,72,35,68,56,62,86,50,80,74,28,50,39,75,75,76,73,9,5,14,6,7
C. Matsima,20,2025,69,80,2900000.0,13000.0,31,29,75,64,24,54,31,23,51,60,64,82,39,64,33,54,73,51,81,24,69,66,41,44,43,70,69,69,64,,,,,
E. Sobol,27,2026,73,73,2900000.0,19000.0,67,58,67,67,74,70,72,78,65,71,76,78,73,69,64,77,68,83,67,70,74,70,66,65,34,63,68,72,69,11,11,9,13,10
T. Baldé,20,2027,69,77,2900000.0,6000.0,65,46,55,65,39,70,59,37,52,68,79,84,70,64,68,57,69,69,62,45,66,63,59,55,40,65,64,65,66,,,,,
K. Paredes,19,2026,68,82,2900000.0,10000.0,67,58,36,67,35,73,49,35,57,70,82,77,83,61,91,60,43,61,29,47,56,48,60,63,45,52,54,60,59,,,,,
M. Ruggeri,19,2026,69,80,2900000.0,10000.0,71,43,65,68,53,68,64,50,63,69,57,65,52,68,57,69,56,64,61,40,67,67,64,51,35,55,66,68,66,,,,,
F. Ballo-Touré,25,2025,72,75,2900000.0,32000.0,70,49,58,72,39,73,68,49,64,72,86,84,70,65,70,56,62,75,70,52,74,65,64,64,53,63,66,71,66,14,14,7,11,8
T. Augello,27,2025,73,73,2900000.0,15000.0,78,31,56,66,37,70,65,44,59,71,73,78,75,66,77,48,67,79,51,44,62,70,65,54,38,62,67,70,68,10,15,10,5,11
A. Reca,27,2025,73,73,2900000.0,14000.0,74,56,58,68,48,74,57,45,63,73,79,77,58,74,52,57,84,72,67,54,58,73,71,71,62,67,69,69,68,8,12,13,10,10
L. Caldirola,31,2023,74,74,2900000.0,35000.0,62,28,74,68,50,59,51,51,66,61,45,49,53,72,53,63,80,52,79,46,72,74,50,57,42,72,76,78,76,9,10,10,6,12
Escudero,32,2024,74,74,2900000.0,18000.0,75,55,69,74,51,68,69,68,73,73,63,69,69,74,70,79,71,69,66,63,72,75,67,66,66,69,78,73,71,9,15,7,13,14
L. Olaza,27,2025,73,73,2900000.0,17000.0,73,64,65,71,55,66,75,76,63,73,75,74,68,68,77,76,68,73,69,72,68,70,69,69,65,72,67,73,71,8,14,11,11,12
Bigas,31,2025,74,74,2900000.0,16000.0,68,49,73,76,44,55,46,43,69,66,63,62,62,69,64,62,78,61,72,47,82,72,61,45,48,67,75,77,72,15,14,9,13,11
Manquillo,28,2024,73,73,2800000.0,55000.0,73,32,61,70,37,72,72,46,62,74,67,65,69,69,68,69,67,66,60,44,68,74,67,41,46,64,73,75,74,14,7,14,12,13
G. Mensah,23,2025,71,77,2800000.0,10000.0,69,53,61,67,56,71,66,49,61,70,78,76,72,67,79,65,77,75,60,53,77,64,66,54,46,63,62,69,71,8,14,8,11,7
Henrique,28,2024,73,73,2800000.0,41000.0,65,47,54,71,30,70,64,37,66,72,78,77,71,70,77,58,58,74,59,30,69,72,61,52,39,69,70,74,72,10,7,14,13,15
K. Schlotterbeck,25,"Jun 30, 2023",72,75,2800000.0,17000.0,25,23,72,65,21,49,29,32,59,57,53,65,54,70,55,33,62,64,83,26,66,71,27,58,39,68,73,78,70,,,,,
B. Franjić,22,2027,71,77,2800000.0,20000.0,55,42,70,64,39,63,39,56,73,70,76,79,58,69,60,64,70,81,76,57,78,76,50,65,58,64,67,67,64,7,14,13,8,11
A. Masina,28,2025,73,73,2800000.0,14000.0,73,30,73,69,37,68,64,35,70,72,63,77,63,68,42,63,64,68,75,46,72,71,58,60,31,72,71,75,76,14,14,13,7,6
A. Ismajli,25,2025,72,75,2800000.0,8000.0,34,22,72,64,23,58,41,26,61,59,69,74,67,71,71,60,68,64,65,23,71,76,24,38,31,67,75,75,73,,,,,
Jaume Costa,34,2023,76,76,2800000.0,23000.0,75,57,69,75,38,70,67,59,67,76,71,70,70,75,77,75,69,69,63,64,83,77,66,57,56,69,76,73,74,,,,,
M. Hongla,24,"Jun 30, 2023",71,76,2800000.0,15000.0,57,67,73,74,60,74,71,49,73,72,76,74,81,62,74,78,81,84,77,73,63,68,63,69,55,80,61,66,58,14,9,5,8,13
Tete Morente,25,2024,72,73,2800000.0,14000.0,72,70,59,77,67,75,75,69,70,71,79,78,79,61,55,74,64,72,66,68,60,48,62,64,65,61,51,35,31,13,9,7,11,10
J. Amavi,28,"Jun 30, 2023",73,73,2800000.0,27000.0,72,55,66,73,56,70,63,49,66,71,72,73,69,72,70,75,77,68,71,63,74,73,55,54,61,67,67,74,72,11,10,11,14,12
I. Touré,19,"Jun 30, 2023",68,82,2700000.0,7000.0,42,29,64,59,27,47,38,24,47,62,63,69,53,53,47,39,74,65,91,19,84,64,38,50,41,64,62,71,60,,,,,
I. Boura,21,2023,69,76,2700000.0,9000.0,68,48,50,59,37,72,43,30,50,71,77,72,73,66,81,46,69,69,62,46,67,62,60,57,38,65,60,69,68,,,,,
J. Boateng,33,2023,75,75,2700000.0,46000.0,63,34,80,77,52,61,70,41,83,68,38,48,49,68,50,76,68,47,77,58,76,75,43,72,46,80,77,76,73,7,12,15,6,5
M. Sakho,32,2024,74,74,2700000.0,19000.0,58,23,72,73,20,50,50,30,65,60,37,42,49,70,53,61,74,59,90,38,85,74,36,61,40,71,73,74,72,14,12,9,7,8
J. Hadjam,19,2027,68,82,2700000.0,5000.0,66,47,52,65,48,69,61,45,52,67,76,78,68,60,64,61,68,75,74,52,65,64,58,60,58,64,62,64,63,,,,,
C. Keita,19,2026,68,80,2700000.0,5000.0,33,25,72,59,23,49,31,26,47,56,55,55,43,65,45,47,68,63,75,24,69,66,29,28,40,49,66,71,66,,,,,
N. Schulz,29,2024,73,73,2700000.0,30000.0,69,39,60,66,34,67,59,42,63,64,80,83,67,72,73,65,65,77,82,36,78,70,70,67,56,68,72,71,72,13,9,15,7,14
M. Jenz,23,"Jun 30, 2023",71,77,2700000.0,10000.0,35,27,66,68,28,46,25,22,61,56,64,71,49,67,55,38,73,70,84,27,82,65,25,38,27,66,70,72,70,,,,,
L. Pirola,20,"Jun 30, 2023",68,80,2700000.0,14000.0,42,39,67,64,34,52,41,32,56,59,59,68,61,65,63,57,69,55,74,37,63,65,33,40,47,60,67,74,72,,,,,
Víctor Ruiz,33,2023,75,75,2700000.0,20000.0,51,37,75,71,39,53,67,46,72,69,51,52,46,77,51,59,78,71,77,38,77,75,39,60,46,71,76,76,75,12,8,6,6,14
S. Mitrović,32,2024,74,74,2700000.0,21000.0,38,22,75,70,28,51,29,33,65,61,30,31,33,72,34,59,73,73,86,38,82,73,31,43,35,70,75,75,68,9,8,8,15,16
Iza Carcelén,29,2023,73,73,2700000.0,22000.0,75,47,60,74,56,70,72,78,59,72,78,77,71,56,74,69,55,90,57,69,75,68,69,59,69,62,67,71,65,9,11,11,10,7
T. Delaine,30,2025,73,73,2600000.0,19000.0,69,45,64,72,35,73,68,45,69,71,78,86,76,70,65,62,63,74,70,51,74,66,70,70,45,67,66,67,67,15,11,14,10,10
